,Unnamed: 0,course_id,urls,title,date_created,num_subscribers,is_paid,price,avg_rating,num_ratings,content_duration
868,868,4327114,/course/az-204-exam-preparation-test-sets-and-mock-test/,AZ 204 Exam Preparation Test Sets and Mock Test,2021-09-30,34,True,19.99,4.75,2,189.0
869,869,4119474,/course/design-and-query-a-relational-database-in-azure-sql-database/,Design and query a relational database in Azure SQL Database,2021-06-12,1211,True,19.99,4.0,1,1.5
870,870,3895058,/course/ai900-microsoft-azure-ai-fundamentals-practice-tests/,AI-900 Microsoft Azure AI Fundamentals Practice Tests - 2023,2021-03-06,9,True,19.99,4.75,4,60.0
871,871,4950384,/course/practice-tests-ai900-microsoft-azure-ai-fundamentals/,Practice Tests | AI-900: Microsoft Azure AI Fundamentals,2022-10-28,1101,True,84.99,3.25,2,160.0
872,872,4245978,/course/az-204-microsoft-certified-azure-developer-associate/,Az-204 Developing Solutions for Microsoft Azure 2023,2021-08-17,138,True,19.99,4.2,5,102.0
873,873,2333566,/course/big-data-analytics-with-aws-and-microsoft-azure/,BIG DATA Analytics with AWS and Microsoft Azure,2019-04-22,4592,True,19.99,2.75,11,2.5
874,874,4984772,/course/exam-az-304-microsoft-azure-architect-design-exam-prep/,AZ-304: Microsoft Azure Architect Design - Exam prep,2022-11-19,538,True,19.99,5.0,5,150.0
875,875,2345728,/course/build-a-chatbot-with-azure-and-aws/,Build a Chatbot with AZURE and AWS,2019-04-30,2091,True,19.99,3.7142856,7,2.5
876,876,4576958,/course/azure-204-practice-tests/,Azure 204 practice tests,2022-03-02,1,True,34.99,4.5,1,83.0
877,877,4184118,/course/azure-linux-vm-build-introduction-to-dockers-kubernetes/,Azure-Linux VM build &  Introduction to Dockers & Kubernetes,2021-07-14,24,True,29.99,3.5,4,3.5
878,878,4003270,/course/updated-microsoft-az-140-exam-best-practice-test-questions/,Updated Microsoft AZ-140 Exam Best Practice Test Questions,2021-04-24,56,True,19.99,3.6,14,121.0
879,879,3715756,/course/microsoft-dp-200-implementing-an-azure-data-solution-prep/,Microsoft DP-200: Implementing an Azure Data Solution Prep.,2020-12-19,7,True,44.99,4.2,5,60.0
880,880,4105098,/course/kubernetes-azure-kubernetes-service-101/,Kubernetes & Azure Kubernetes Service 101,2021-06-06,25,True,19.99,2.9,5,41.0
881,881,3715796,/course/microsoft-az-104-microsoft-azure-administrator-2021update/,Microsoft AZ-104: Microsoft Azure Administrator [2022Update],2020-12-19,10,True,84.99,3.875,4,90.0
882,882,3940466,/course/az-120-microsoft-azure-for-sap-workloads-6-tests/,AZ-120: Microsoft Azure for SAP Workloads - 6 tests,2021-03-26,31,True,39.99,3.3,13,336.0
883,883,5103578,/course/az-104-microsoft-azure-administrator-practice-tests-exam/,AZ-104: Microsoft Azure Administrator Practice tests - Exam,2023-01-22,2104,True,19.99,5.0,1,363.0
884,884,4659542,/course/2022-azure-fundamentals-az900-certification-exam-preparation/,2023 Azure Fundamentals AZ900 Certification Exam Preparation,2022-04-25,5,True,39.99,4.75,2,218.0
885,885,1586658,/course/winops-devops-on-the-microsoft-azure-stackvsts-tfs-2018/,WinOps - DevOps on the Microsoft Azure Stack:VSTS & TFS 2018,2018-03-08,277,True,84.99,4.05,29,2.0
886,886,3510072,/course/ai-900-azure-ai-fundamentals-practice-tests/,AI-900  Azure AI Fundamentals Practice Tests,2020-09-18,2016,True,24.99,3.625,4,130.0
887,887,3312754,/course/microsoft-azure-az400-exam-simulator-devops-solutions-exam/,Microsoft Azure AZ400-Exam Simulator (DevOps Solutions) Exam,2020-07-08,683,True,19.99,4.35,28,241.0
888,888,3715800,/course/microsoft-az-303-microsoft-azure-architect-technologies-d/,Microsoft AZ-303: Microsoft Azure Architect Technologies,2020-12-19,8,True,84.99,3.8333333,3,60.0
889,889,5066546,/course/az-204-microsoft-azure-204-exam-preparation-tests-2023/,AZ-204 : Microsoft Azure 204 Exam Preparation Tests 2023,2023-01-06,135,True,24.99,4.5,1,294.0
890,890,4899098,/course/az-900-microsoft-azure-fundamentals-practice-tests-2022-zx/,AZ-900: Microsoft Azure Fundamentals Practice Tests [2022],2022-09-25,1003,True,19.99,4.25,6,249.0
891,891,4647754,/course/az-204-exam-new-practice-tests-220-questions-unique/,AZ-204 Developing Solutions for MS Azure - New Tests,2022-04-18,207,True,19.99,3.2777777,9,220.0
892,892,4373774,/course/az-700designing-and-implementing-microsoft-azure-networking-l/,AZ-700:Designing and Implementing Microsoft Azure Networking,2021-10-30,29,True,39.99,3.6666667,3,100.0
893,893,3972828,/course/uipath-with-azure-devops/,UiPath With Azure DevOps,2021-04-10,20,True,19.99,3.0,2,1.5
894,894,4329124,/course/az-400-microsoft-azure-devops-engineer-expert/,AZ-400: Microsoft Azure DevOps Engineer Expert 2023,2021-10-01,39,True,19.99,4.0833335,6,210.0
895,895,5072348,/course/az204-azure/,Practice Exams | AZ-204 Microsoft Azure Developing Solutions,2023-01-09,22,True,24.99,5.0,1,140.0
896,896,3608992,/course/az900-azure-practice-tests/,AZ-900 - Microsoft Azure Fundamentals - Practice Exam,2020-11-02,8,True,39.99,4.1666665,3,189.0
897,897,4052382,/course/microsoft-az-500-azure-security-engineer-associate-2021/,Microsoft AZ-500 Azure Security Engineer Associate | 2023,2021-05-15,70,True,19.99,3.9,10,100.0
898,898,3638192,/course/az-204-developing-solutions-microsoft-azure/,AZ-204: Developing Solutions for Azure : Practice Tests 2023,2020-11-16,11,True,24.99,4.0,3,358.0
899,899,4178338,/course/az-204-developing-solutions-for-ms-azure-practice-test-2021-r/,AZ-204 Developing Solutions for MS Azure: Practice Test 2023,2021-07-11,1227,True,19.99,4.0,3,60.0
900,900,4467912,/course/machine-learning-with-azure-devops/,Machine Learning With Azure DevOps,2021-12-30,12,True,19.99,4.0,1,30.0
901,901,3478684,/course/iot-az-220/,AZ-220: Microsoft Azure IoT Developer Practice Test Original,2020-09-06,123,True,19.99,2.6,29,80.0
902,902,4102502,/course/az-500-real-microsoft-azure-security-practice-test/,AZ-500 Microsoft Azure Security Practice Test,2021-06-05,48,True,84.99,3.625,4,288.0
903,903,3120252,/course/az-220exam-az-220-microsoft-azure-iot-developer/,Exam AZ-220: Microsoft Azure IoT Developer,2020-05-12,59,True,24.99,3.7,15,77.0
904,904,4755950,/course/az-400-microsoft-azure-devops-engineer-expert-practice-tests-o/,AZ-400 Microsoft Azure DevOps Engineer Expert Practice Tests,2022-06-28,3,True,19.99,4.0,1,310.0
905,905,4295834,/course/az-304-microsoft-azure-architect-design-practice-test-2021/,AZ-304 : Microsoft Azure Architect Design Practice Test 2023,2021-09-13,1377,True,19.99,4.0,1,65.0
906,906,4808670,/course/az-400-microsoft-azure-devops-engineer-exam-certification/,AZ-400 : Microsoft Azure DevOps Engineer Exam Certification,2022-07-31,1019,True,19.99,4.25,2,160.0
907,907,2674370,/course/azure-dp-100-exam-practice-tests/,Azure DP-100 Exam Practice Tests,2019-11-26,59,True,19.99,2.7,14,73.0
908,908,4402797,/course/dp-900-azure-data-fundamntals-exam-mock-test-practice-questions/,2023 Microsoft Azure Data Fundamentals DP 900 Practice Tests,2021-11-18,7433,True,19.99,4.05,27,300.0
909,909,4182826,/course/practice-tests-dp-900-azure-data-fundamentals/,Practice Tests DP-900 Azure Data Fundamentals,2021-07-13,8,True,19.99,4.25,2,100.0
910,910,4378462,/course/microsoft-azure-ai-fundamentals-ai-900-certification-test/,Microsoft Azure AI Fundamentals (AI-900) Certification Test,2021-11-02,37,True,29.99,3.7777777,9,336.0
911,911,4808646,/course/az-900-microsoft-azure-fundamentals-exam-certification-2022/,AZ-900: Microsoft Azure Fundamentals Exam Certification 2022,2022-07-31,1002,True,19.99,3.5,5,120.0
912,912,4181928,/course/dp-203-data-engineering-on-microsoft-azure-practice-exam/,DP-203: Data Engineering on Microsoft Azure - Practice Exam,2021-07-13,86,True,29.99,3.35,15,222.0
913,913,4808500,/course/az-104-microsoft-azure-administrator-exam-certification-2022-r/,AZ-104 Microsoft Azure Administrator Exam Certification 2022,2022-07-31,1003,True,19.99,3.0,4,120.0
914,914,3255000,/course/dp-300administering-relational-databases-on-microsoft-azure/,DP-300 Administering Relational Databases on Microsoft Azure,2020-06-20,209,True,24.99,3.55,56,235.0
915,915,3824922,/course/microsoft-azure-exam-az-120-practice-test-2021/,AZ-120  Azure for SAP Workloads Practice test,2021-02-04,7,True,19.99,2.0,2,92.0
916,916,3524890,/course/az-104-microsoft-azure-administrator-updated-sept2020/,AZ-104 - Microsoft Azure Administrator - UPDATED 01/2023,2020-09-24,40,True,39.99,3.625,8,279.0
917,917,2698484,/course/dp-200-implementing-an-azure-data-solution-exam-tests/,DP - 200: Implementing an Azure Data Solution Updated 2020,2019-12-10,114,True,19.99,3.8,25,130.0
918,918,3715746,/course/microsoft-az-203-developing-solutions-for-azure-2021/,Microsoft AZ-203: Developing Solutions for Azure [2022],2020-12-19,12,True,84.99,4.25,6,50.0
919,919,3641780,/course/dp-200-implementing-an-azure-data-solution-practice-tests-o/,DP-200: Implementing an Azure Data Solution : Practice Tests,2020-11-17,6,True,84.99,2.75,2,108.0
920,920,3877284,/course/examen-dp-900-microsoft-azure-data-fundamentals/,Practice Exam DP-900 : Microsoft Azure Data Fundamentals,2021-02-26,41,True,19.99,4.5,9,90.0
921,921,2793690,/course/master-facial-recognition-az-in-c-using-azure-face-api/,Master Facial Recognition (A~Z) in C# using Azure Face API,2020-02-03,237,True,84.99,2.25,4,1.5
922,922,4263664,/course/az-700-designing-implementing-azure-networking-exam-qa/,RETIRED AZ-700 Designing & Implementing Azure Networking,2021-08-25,134,True,19.99,3.6,18,161.0
923,923,4955930,/course/az-104-prerequisites-for-azure-administrators/,AZ-104: Prerequisites for Azure administrators,2022-11-01,3000,True,84.99,4.125,4,2.5
924,924,3534364,/course/exam-dp-900-azure-data-fundamentals-practice-tests/,Exam DP-900: Azure Data Fundamentals Practice Tests,2020-09-29,94,True,19.99,3.75,6,82.0
925,925,4292280,/course/az-220-microsoft-azure-iot-developer-exam-practice-test-m/,(AZ-220) Microsoft Azure IoT Developer Exam : Practice Test,2021-09-10,2462,True,19.99,4.0,1,61.0
926,926,1302092,/course/developing-microsoft-azure-and-web-services-certification/,Microsoft Azure and Web Services Practice Test (70-487) 2020,2017-07-23,1389,True,34.99,3.4,5,45.0
927,927,4161844,/course/microsoft-az-900-microsoft-azure-fundamentals-prep-test-d/,Microsoft AZ-900: Microsoft Azure Fundamentals Prep Test,2021-07-03,4187,True,19.99,3.55,29,300.0
928,928,3891412,/course/practice-test-dp-203-data-engineering-on-azure/,Practice Test: DP-203 Data Engineering on Azure,2021-03-04,78,True,24.99,4.15,18,34.0
929,929,3496498,/course/exam-az-120-administering-microsoft-azure-for-sap-workloads/,AZ-120: Administering Microsoft Azure for SAP Workloads,2020-09-13,72,True,24.99,3.3,17,134.0
930,930,4153308,/course/ai-900-practice-questions/,AI 900 - Azure AI Fundamentals Practice Exams,2021-06-29,7,True,19.99,4.5,3,99.0
931,931,3673392,/course/az-300-azure-architect-practice-exam-questions-latest/,AZ-303 Azure Architect Technologies Exam Questions Latest,2020-12-01,2900,True,84.99,3.5,5,97.0
932,932,4360930,/course/ai-102-design-and-implement-a-microsoft-azure-ai-solution-z/,AI-102: Design and Implement a Microsoft Azure AI Solution,2021-10-21,7,True,39.99,3.1666667,3,102.0
933,933,4336370,/course/microsoft-azure-data-fundamentals-dp-900-test/,Microsoft Azure Data Fundamentals (DP-900) Test 2022,2021-10-06,13,True,29.99,4.2,5,439.0
934,934,3443028,/course/az-220-microsoft-azure-iot-developer-exam-practice-test/,AZ-220: Microsoft Azure IoT Developer Exam Practice Test,2020-08-23,32,True,59.99,3.6,5,50.0
935,935,4569588,/course/az-305-designing-microsoft-azure-infrastructure-solutions-l/,AZ-305: Designing Microsoft Azure Infrastructure Solutions,2022-02-25,7,True,39.99,3.75,2,143.0
936,936,4718368,/course/azure-security-engineer-associate-az-500-practice-exams/,Azure Security Engineer Associate | AZ-500 Practice Exams,2022-06-04,19,True,29.99,4.5,3,165.0
937,937,4428970,/course/ai900-cloudnautic/,AI-900: Microsoft Azure AI Fundamentals Practice Test,2021-12-04,171,True,19.99,3.75,2,46.0
938,938,4655522,/course/ai-900-microsoft-azure-ai-fundamentals-certification/,AI-900 Microsoft Azure AI Fundamentals Certification,2022-04-22,1004,True,19.99,3.6666667,3,90.0
939,939,3418930,/course/azure-ai-fundamentals-ai-900/,Azure AI Fundamentals AI 900 Exam: 2 Practice Test,2020-08-14,264,True,19.99,4.05,67,104.0
940,940,5028754,/course/microsoft-az-140-azure-virtual-desktop-exam-questions/,AZ-140 : Azure Virtual Desktop Real Exam Questions,2022-12-17,1541,True,19.99,4.6666665,3,120.0
941,941,4627448,/course/dp-300-azure-database-administration-practice-exam/,DP 300 Azure Database Administration practice exam,2022-04-04,10,True,19.99,3.75,2,164.0
942,942,3927854,/course/ai-900-microsoft-azure-ai-fundamentals-practice-exams/,AI-900 Microsoft Azure AI Fundamentals - Practice Exams,2021-03-21,19,True,19.99,4.25,2,117.0
943,943,4202194,/course/azure-virtual-desktop-exam-az-140-practice-test-2021/,( AZ-140) Azure Virtual Desktop Exam : Practice Test 2023,2021-07-24,2491,True,19.99,3.8333333,6,35.0
944,944,4764566,/course/microsoft-azure-104-az-104-6-practice-exams-2022/,Microsoft Azure 104 (AZ-104) 6 Practice Exams 2022,2022-07-03,1220,True,19.99,4.0,6,362.0
945,945,3715732,/course/microsoft-az-204-developing-solution-for-azure-2021-e/,Microsoft AZ-204: Developing Solution for Azure [2022],2020-12-19,44,True,84.99,3.7857144,7,50.0
946,946,3552291,/course/exam-definitions-for-az-220-microsoft-azure-iot-developer/,Exam & Definitions For AZ-220: Microsoft Azure IoT Developer,2020-10-07,16,True,19.99,4.5,2,100.0
947,947,3424380,/course/devops-deployment-using-terraform-azure-jenkins/,"DevOps Deployment using Terraform, Azure, Jenkins",2020-08-16,62,True,19.99,3.0,7,3.0
948,948,2746932,/course/practice-test-az-500-microsoft-azure-security-technologies/,Practice Test AZ-500:  Microsoft Azure Security Technologies,2020-01-08,20,True,19.99,2.5,6,152.0
949,949,4046650,/course/practice-test-on-exam-dp-203-data-engineering-in-azure/,Practice Test on Exam DP-203 : Data Engineering in Azure,2021-05-13,41,True,29.99,3.5625,8,20.0
950,950,4425968,/course/ai-900-azure-ai-fundamentals-exam-practice-test-new/,[2023] AI 900 - Azure AI Fundamentals Exam Practice Test NEW,2021-12-02,3036,True,84.99,4.0,13,318.0
951,951,4031990,/course/az-500-microsoft-azure-security-technologies-practice-tests-z/,AZ-500: Microsoft Azure Security Technologies Practice Tests,2021-05-06,15,True,29.99,3.857143,7,201.0
952,952,3449172,/course/exam-dp-900-microsoft-azure-data-fundamentals/,Exam DP-900: Microsoft Azure Data Fundamentals,2020-08-25,27,True,19.99,3.125,8,103.0
953,953,2433946,/course/az-301-microsoft-azure-architect-design-100-pass-practices/,AZ-301: Microsoft Azure Architect Design 100% Pass Practices,2019-06-28,21,True,79.99,2.1666667,6,137.0
954,954,4323444,/course/az-140-azure-virtual-desktop-avd-exam-practice-tests-wvd/,AZ-140 Azure Virtual Desktop (AVD) Exam Practice Tests (WVD),2021-09-28,13,True,19.99,3.0,2,101.0
955,955,4135518,/course/dp-100-azure-data-scientist-associate-new-100-pass/,DP-100 : Azure Data Scientist Associate - New -100% Pass,2021-06-20,23,True,29.99,2.5,5,212.0
956,956,4701566,/course/microsoft-azure-storage-services-tutorials/,Microsoft Azure Storage services Tutorials,2022-05-24,178,False,Free,3.5,2,1.5
957,957,1118518,/course/building-a-binary-classification-model-in-azure-ml/,Building a Binary Classification Model in Azure ML,2017-02-18,11568,False,Free,4.5454545,277,1.0
958,958,2018646,/course/introduction-to-azure-hdinsight/,Introduction to Azure HDInsight,2018-11-10,10384,False,Free,4.05,229,1.0
959,959,4910374,/course/azure-data-factory-data-engineer-real-time-projects/,Azure Data Factory - Data Engineer : Real Time Projects,2022-10-03,3394,False,Free,3.78125,32,1.5
960,960,5114410,/course/build-data-engineering-pipelines-with-azure-data-factory/,Cloud Data Engineering with Azure Data Factory,2023-01-26,11,True,84.99,0.0,0,7.5
961,961,4780506,/course/az-801-configuring-windows-server-hybrid-advanced-services-i/,AZ-801 Configuring Windows Server Hybrid Advanced Services,2022-07-14,547,True,84.99,4.806452,32,14.5
962,962,5068496,/course/az-700-designing-implementing-azure-networking-with-sims/,AZ-700 Designing & Implementing Azure Networking with SIMS,2023-01-07,86,True,74.99,4.0,1,12.0
963,963,4994384,/course/azure-storage-a-complete-guide-on-azure-blobs-azure-file/,Azure blobs and file shares- Complete guide (2023),2022-11-24,7,True,29.99,0.0,0,11.0
964,964,4918756,/course/azure-fundamentals-describe-azure-architecture-and-services-u/,Azure Fundamentals: Describe Azure architecture and services,2022-10-08,1,True,84.99,0.0,0,2.5
965,965,4990190,/course/azure-security-administration-course-with-simulations/,Azure Security Administration course with SIMULATIONS,2022-11-22,61,True,39.99,0.0,0,9.5
966,966,4662244,/course/azure-ai-solution-ai-102-practice-exam/,Azure AI Solution AI-102  Practice Exam,2022-04-27,1017,True,84.99,5.0,1,223.0
967,967,4865824,/course/azure-app-configuration/,Azure app configuration,2022-09-04,3,True,19.99,0.0,0,1.0
968,968,3551776,/course/microsoft-azure-az-120-certification-exam-practice-tests/,Microsoft AZ-120 Exam Practice Tests latest 2021,2020-10-07,91,True,24.99,4.5,14,97.0
969,969,713784,/course/office365dev/,Office365 and AzureAD for Developers,2016-01-02,2417,True,19.99,4.2,144,7.5
970,970,4578090,/course/azure-traffic-manager/,Azure Traffic Manager,2022-03-03,7,True,64.99,0.0,0,3.5
971,971,5047724,/course/azure-service-bus-with-java/,Azure service bus with Java,2022-12-29,2,True,19.99,0.0,0,1.5
972,972,4971210,/course/mastering-kubernates-services-on-microsoft-azure-nov-2022/,Mastering Kubernetes Services on Microsoft Azure [Nov 2022],2022-11-10,11,True,84.99,0.0,0,2.0
973,973,5145040,/course/az-120-microsoft-azure-for-sap-real-exam-98-coverage/,AZ-120: Microsoft Azure for SAP | Real Exam 98% coverage,2023-02-08,0,True,69.99,0.0,0,90.0
974,974,5033508,/course/microsoft-ai-900-exam-questions-2023-azure-ai-fundamentals/,Microsoft AI-900 Exam Questions 2023 Azure AI Fundamentals,2022-12-20,5,True,24.99,5.0,1,160.0
975,975,4341450,/course/microsoft-azure-iaas/,Microsoft Azure IaaS,2021-10-09,6,True,29.99,0.0,0,9.0
976,976,4380334,/course/hnads-on-azure-sql-database-basic/,Hands-On : Azure SQL Database (Basic),2021-11-03,1,True,19.99,0.0,0,1.0
977,977,2765358,/course/securing-access-to-databases-of-microsoft-azure/,"Azure Databases Security - Secure your SQL,CosmosDB in Cloud",2020-01-18,28,True,19.99,2.0,1,1.5
978,978,4088812,/course/az-140-exam-practice-test-questions/,AZ-140 Exam Practice Test Questions 2022,2021-05-30,2970,True,84.99,3.6,45,231.0
979,979,4611660,/course/microsoft-az-900-microsoft-azure-fundamentals-e/,Microsoft AZ-900 Microsoft Azure Fundamentals,2022-03-24,4,True,19.99,0.0,0,8.5
980,980,4466288,/course/microsoft-azure-fundamentals-az-900-certification-exam-2021/,Azure Fundamentals AZ-900 Certification Exam Questions 2022,2021-12-29,6,True,19.99,3.25,2,239.0
981,981,4923440,/course/create-and-query-a-dedicated-sql-pool-in-azure-using-ssms/,Create and query a dedicated SQL pool in Azure using SSMS,2022-10-11,502,True,29.99,0.0,0,1.0
982,982,3807632,/course/az-300-microsoft-azure-architect-technologies-practice-exam/,AZ-300 Microsoft Azure Architect Technologies Practice Exam,2021-01-28,1,True,39.99,0.0,0,140.0
983,983,3715810,/course/microsoft-az-301-microsoft-azure-architect-design-q/,Microsoft AZ-301: Microsoft Azure Architect Design,2020-12-19,6,True,84.99,5.0,1,80.0
984,984,3715808,/course/microsoft-az-300-microsoft-azure-architect-technologies/,Microsoft AZ-300: Microsoft Azure Architect Technologies,2020-12-19,13,True,84.99,3.0,2,80.0
985,985,3945956,/course/az-900-microsoft-fundamentals-practice-test/,AZ-900 Microsoft Fundamentals - Practice test,2021-03-29,6,True,19.99,5.0,2,100.0
986,986,4379950,/course/introduction-to-azure-cognitive-services/,Introduction to Azure Cognitive Services,2021-11-03,23,True,84.99,0.0,0,4.0
987,987,4659398,/course/az-104-azure-administrator-associate-practice-exam/,AZ-104 Azure Administrator Associate- Practice Exam,2022-04-25,1006,True,64.99,2.8333333,3,343.0
988,988,5082658,/course/az-104-microsoft-azure-administrator-t/,AZ-104: Microsoft Azure Administrator AL,2023-01-13,0,True,19.99,0.0,0,381.0
989,989,4911630,/course/az-500-microsoft-azure-security-practical-exam-2022/,AZ-500 Microsoft Azure Security Practice Exam,2022-10-03,0,True,29.99,0.0,0,120.0
990,990,4297402,/course/microsoft-azure-iot-developer-exam-az-220-prep-test/,Microsoft Azure IoT Developer Exam AZ-220 Prep Test,2021-09-13,844,True,19.99,0.0,0,100.0
991,991,4352732,/course/practical-guide-on-azure-functions/,Practical Guide on Azure Functions,2021-10-16,23,True,19.99,0.0,0,1.0
992,992,4940334,/course/microsoft-az-500-certification-exam-preparation-test-updated/,AZ-500 Microsoft Certification Exam Preparation Test Updated,2022-10-22,101,True,19.99,5.0,1,100.0
993,993,5133540,/course/configuring-windows-server-hybrid-advanced-services-az-801/,Configuring Windows Server Hybrid Advanced Services (AZ-801),2023-02-03,18,True,84.99,5.0,12,13.0
994,994,3613268,/course/microsoft-az-500-certification-exam-practice-latest-tests/,Microsoft AZ-500 Exam Practice Latest Tests 2021,2020-11-04,71,True,24.99,4.05,10,168.0
995,995,4677502,/course/azure-kubernetes-services/,Azure Kubernetes Service - AKS Deep Dive,2022-05-08,14,True,19.99,2.5,1,3.5
996,996,5040322,/course/learn-to-use-azure-logic-apps-in-only-1-hour/,Learn to use Azure Logic Apps in only 1 hour,2022-12-24,0,True,19.99,0.0,0,1.5
997,997,4501664,/course/microsoft-az-900-certification-practice-test/,AZ-900:Microsoft  Practice Test,2022-01-18,19,True,19.99,4.6,5,100.0
998,998,3748106,/course/create-serverless-apps-using-azure/,Create Serverless Apps using Azure,2021-01-04,9,True,44.99,1.5,1,2.0
999,999,3596198,/course/microsoft-az-301-exam-practice-questions-collection/,Microsoft AZ-301 Exam Practice Questions Collection,2020-10-27,16,True,84.99,4.5,2,166.0
1000,1000,4609908,/course/exam-az-900-microsoft-azure-fundamentals-m/,Exam AZ-900: Microsoft Azure Fundamentals Practice Exam 2022,2022-03-23,1,True,84.99,0.0,0,290.0
1001,1001,3422298,/course/azure-fundamentals-for-beginners-and-dummies/,Azure Fundamentals AZ-900,2020-08-15,1,True,84.99,0.0,0,3.5
1002,1002,3422298,/course/azure-fundamentals-for-beginners-and-dummies/,Azure Fundamentals AZ-900,2020-08-15,1,True,84.99,0.0,0,3.5
1003,1003,4656288,/course/data-engineering-on-microsoft-azure-dp-203-practice-exam/,Data Engineering on Microsoft Azure (DP-203) Practice Exam,2022-04-23,1009,True,59.99,3.25,2,523.0
1004,1004,4769134,/course/develop-a-web-site-with-net-c-on-azure-app-service/,AZ-204 Azure App Service,2022-07-06,2,True,84.99,0.0,0,2.5
1005,1005,4707606,/course/az-800-administering-windows-server-hybrid-infrastructure/,AZ-800 Practice Tests - Windows Server Hybrid Infrastructure,2022-05-28,38,True,19.99,4.4,5,110.0
1006,1006,3373362,/course/microsoft-azure-fundamentals-az-900-original-practice-tests/,Microsoft Azure Fundamentals AZ-900 Original Practice Tests,2020-07-28,0,True,19.99,0.0,0,275.0
1007,1007,2297906,/course/microsoft-azure-architect-technologies-az-300-exam-practices-o/,Microsoft Azure Architect Technologies AZ-300 Exam Practices,2019-03-29,37,True,19.99,1.0,1,106.0
1008,1008,5096692,/course/practice-test-az-900/,Practice for AZ-900 Microsoft Azure Fundamentals,2023-01-19,2,True,19.99,4.5,1,196.0
1009,1009,4918030,/course/how-to-create-azure-virtual-machines-and-windows-sandbox/,How to create Azure Virtual Machines and Windows Sandbox,2022-10-07,462,True,34.99,0.0,0,1.0
1010,1010,4855396,/course/spring-boot-pipeline-with-aks-azure-kubernetes-service/,"Azure devops cicd pipeline with java, Spring boot,kubernetes",2022-08-28,9,True,19.99,0.0,0,2.5
1011,1011,4944608,/course/microsoft-az-104-cert-exam-preparation-test-question-updated/,AZ-104 Microsoft Cert Exam Preparation Test Question Updated,2022-10-25,101,True,24.99,4.5,1,220.0
1012,1012,3807800,/course/az-302-microsoft-azure-solutions-architect-certification/,AZ-302: Microsoft Azure Solutions Architect Certification,2021-01-28,12,True,39.99,0.0,0,100.0
1013,1013,4412322,/course/az-900-microsoft-azure-fundamentals-practice-test-j/,AZ-900 Microsoft Azure Fundamentals Practice Test,2021-11-24,2,True,19.99,3.0,2,411.0
1014,1014,3869086,/course/exam-az-104-microsoft-azure-administrator-h/,Exam AZ-104: Microsoft Azure Administrator,2021-02-23,9,True,59.99,2.5,1,256.0
1015,1015,4263442,/course/azure-ai-900-certification-6-practice-tests-268-questions/,Microsoft Azure AI-900 Certification  6 Practice Tests,2021-08-25,14,True,49.99,5.0,1,268.0
1016,1016,4389410,/course/exam-az-104-microsoft-azure-administrator-preparation/,Exam AZ-104: Microsoft Azure Administrator preparation,2021-11-09,4,True,19.99,2.5,1,472.0
1017,1017,2963312,/course/microsoft-azure-az-900-fundamentals-practice-test-2020/,Microsoft Azure AZ-900 Fundamentals Practice Test 2020.,2020-04-06,2,True,24.99,2.5,1,220.0
1018,1018,2605786,/course/az900_practice_tests/,AZ-900: Microsoft Azure Fundamentals Practice tests,2019-10-14,1,True,49.99,0.0,0,300.0
1019,1019,4117710,/course/microsoft-az-500-azure-security-technologies-2021/,Microsoft AZ-500: Azure Security Technologies 2022,2021-06-11,3,True,69.99,4.5,1,60.0
1020,1020,4698574,/course/microsoft-azure-az-900-exam-certification-practice-tests/,AZ-900: Microsoft Azure Fundamentals Practice Tests,2022-05-22,2,True,19.99,0.0,0,336.0
1021,1021,4909072,/course/azure-fundamentals-practice-tests-topic-wise/,AZ-900 Azure Fundamentals Practice Tests - Topic Wise,2022-10-02,0,True,19.99,0.0,0,30.0
1022,1022,5017774,/course/microsoft-azure-sso-integration-with-servicenow/,Microsoft Azure SSO Integration with ServiceNow,2022-12-09,6,True,19.99,0.0,0,36.0
1023,1023,4260118,/course/az-900-microsoft-azure-fundamentals-exam-practice-tests-2021/,AZ-900 Microsoft Azure Fundamentals Exam Practice Tests 2021,2021-08-24,2,True,19.99,0.0,0,438.0
1024,1024,4339184,/course/az-600-configuring-and-operating-a-hybrid-cloud-with/,AZ-600: Configuring and Operating a Hybrid Cloud with.......,2021-10-07,5,True,19.99,2.8333333,3,75.0
1025,1025,4633956,/course/microsoft-azure-data-scientist-associate-dp-100-test/,Microsoft Azure Data Scientist Associate (DP-100) Test,2022-04-08,59,True,29.99,1.0,3,480.0
1026,1026,4755306,/course/new-microsoft-az-900-microsoft-azure-fundamentals-practice/,New Microsoft AZ-900: Microsoft Azure Fundamentals Practice,2022-06-27,1003,True,19.99,3.5,1,360.0
1027,1027,5076246,/course/microsoft-azure-az-900-practice-test/,Microsoft Azure AZ-900 practice test,2023-01-10,0,True,19.99,0.0,0,30.0
1028,1028,4618624,/course/az-900-azure-fundamentals-practice-tests-sep-2022-update/,AZ-900: Azure Fundamentals Practice Tests- Sep 2022 update,2022-03-29,0,True,19.99,0.0,0,360.0
1029,1029,3947372,/course/microsoft-azure-exam-az-220-certification-practice-test/,Microsoft Azure Exam AZ-220 Certification Practice Test,2021-03-30,5,True,19.99,1.5,1,110.0
1030,1030,4801442,/course/az-900-microsoft-azure-fundamentals-update-2023/,AZ-900  Microsoft Azure Fundamentals Practice Test 2023,2022-07-26,1,True,19.99,0.0,0,100.0
