,course_id,urls,title,date_created,num_subscribers,is_paid,price,avg_rating,num_ratings,content_duration
276,4889764,/course/google-cloud-professional-data-engineer-practice-tests-x/,Google Cloud Professional Data Engineer Practice Tests,2022-09-19T16:53:54Z,1,True,24.99,0.0,0,240
277,4231922,/course/deepdives-gcs/,Deep Dives — Google Cloud Storage,2021-08-09T14:36:13Z,26,True,59.99,4.75,4,5.5
278,4319590,/course/google-professional-collaboration-engineer-u/,Practice Exams - Professional Google Workspace Administrator,2021-09-26T04:10:44Z,618,True,19.99,3.9411764,141,107
279,3857052,/course/google-cloud-professional-data-engineer-practice-exam-v/,Google Cloud Professional Data Engineer : Practice Exam 2023,2021-02-17T23:02:24Z,869,True,19.99,4.05,12,150
280,4720338,/course/google-cloud-platform-interview-guide/,Google Cloud Platform Interview Guide,2022-06-06T05:52:23Z,179,True,44.99,5.0,5,260
281,4377156,/course/google-associate-cloud-engineer-certification-tests-2022/,Google  Associate Cloud Engineer Certification Tests 2022,2021-11-01T15:20:27Z,1006,True,49.99,4.5,3,179
282,3893300,/course/google-cloud-professional-cloud-developer-practitioner-exam/,Google Cloud Professional Cloud Developer Practitioner Exam,2021-03-05T15:38:55Z,2208,True,19.99,3.55,39,130
283,2400192,/course/google-cloud-certified-professional-cloud-architect-exam/,Google Cloud Certified Professional Cloud Architect Exam,2019-06-05T17:45:14Z,69,True,19.99,3.7222223,9,81
284,4064662,/course/master-google-cloud-a-step-by-step-guide-for-2021/,Master Google Cloud | A Step-by-Step Guide for 2023,2021-05-20T17:38:58Z,1388,True,19.99,3.2857144,7,8
285,4386388,/course/google-cloud-certified-architect-practice-exam-prep-nov-2021/,Google Certified Professional Cloud Architect Engineer Exam,2021-11-07T18:18:06Z,4,True,19.99,1.0,1,100
286,5028536,/course/practice-exam-google-professional-cloud-architect-2022/,Practice Exam - Google Professional Cloud Architect 2023,2022-12-17T01:18:50Z,1,True,24.99,0.0,0,125
287,4575546,/course/5x-google-cloud-professional-cloud-network-engineer-tests-z/,5X Google Cloud Professional Cloud Network Engineer Tests,2022-03-01T14:17:39Z,21,True,39.99,1.0,1,477
288,2529222,/course/google-associate-cloud-engineer-practice-exams/,Google Associate Cloud Engineer - Practice exams,2019-08-27T09:37:04Z,11,True,29.99,2.0,1,103
289,4989974,/course/google-professional-cloud-architect-exam/,Google Professional Cloud Architect Exam,2022-11-22T12:30:11Z,805,True,19.99,5.0,3,260
290,4805364,/course/google-cloud-workshop-for-semiconductor-workloads/,Google Cloud Workshop for Semiconductor  Workloads,2022-07-29T04:26:06Z,3872,True,19.99,4.3333335,9,2
291,4994322,/course/google-associate-cloud-engineer-exam-v/,Google Associate Cloud Engineer Exam,2022-11-24T21:34:42Z,903,True,19.99,5.0,7,196
292,4058788,/course/skillpractical-google-professional-cloud-architect-test-series-2021/,Google Professional Cloud Architect Test Series 2022,2021-05-18T12:54:07Z,44,True,29.99,3.6,5,437
293,4123098,/course/google-cloud-professional-data-engineer-2021practice-test/,Google Cloud  Professional Data Engineer Practice Test -2021,2021-06-14T16:37:24Z,180,True,49.99,2.95,14,150
294,4397450,/course/google-associate-cloud-engineer-exam/,Google Associate Cloud Engineer Exam,2021-11-14T21:53:19Z,712,True,19.99,2.8333333,3,129
295,5120032,/course/google-cloud-platform-for-beginners-q/,Google Cloud Platform For Beginners,2023-01-28T20:46:07Z,0,True,29.99,0.0,0,19.5
296,4299253,/course/google-professional-cloud-developer-certification-2021/,Google : Professional Cloud Developer Certification 2021,2021-09-14T19:21:07Z,2322,True,49.99,3.0,6,90
297,3732628,/course/google-security-engineer-certification/,Google Cloud Security Engineer Certification Practice Exams,2020-12-28T10:22:50Z,709,True,19.99,3.85,107,101
298,4973124,/course/new-google-professional-cloud-security-engineer-2022-exams/,Google Professional Cloud Security Engineer Practice Exams,2022-11-11T16:21:31Z,238,True,19.99,4.44,28,230
299,5048854,/course/google-certified-gcp-associate-cloud-engineer-practice-tests/,Google Certified Associate Cloud Engineer Practice Test,2022-12-29T18:46:34Z,28,True,19.99,5.0,5,153
300,3715742,/course/google-professional-cloud-architect-exam-2021-update/,Google Professional Cloud Architect Exam [2022 Update],2020-12-19T21:37:00Z,15,True,84.99,4.4166665,6,80
301,4852224,/course/google-professional-cloud-developer-exam-2022/,Google Professional Cloud Developer / Exam 2022,2022-08-26T16:06:22Z,5932,True,19.99,4.571429,37,105
302,4363806,/course/google-exam-professional-cloud-architect-preparation/,Google Exam Professional Cloud Architect preparation,2021-10-23T19:53:45Z,0,True,19.99,0.0,0,146
303,4068772,/course/become-a-guru-in-google-apigee-api-management-platform/,Become a Guru in Google Apigee API Management Platform,2021-05-22T08:46:24Z,1868,True,59.99,4.2444444,242,10.5
304,4848636,/course/google-professional-cloud-devops-engineer-test-2022/,Google Professional Cloud DevOps Engineer Test 2022,2022-08-24T15:13:06Z,4238,True,19.99,4.4038463,41,100
305,5030174,/course/google-professional-machine-learning-engineer-practice-test-y/,Google Professional Machine Learning Engineer practice test,2022-12-18T12:38:26Z,60,True,49.99,4.1666665,16,115
306,4334826,/course/google-professional-cloud-architect-practice-exams/,Google Professional Cloud Architect - Practice Exams,2021-10-05T08:37:54Z,3,True,19.99,3.5,1,195
307,5027064,/course/latest-practice-test-google-cloud-associate-cloud-engineer/,Latest Practice Test - Google Cloud Associate Cloud Engineer,2022-12-16T01:58:59Z,8,True,19.99,5.0,5,148
308,3614682,/course/google-cloud-associate-cloud-engineer-4-practice-tests/,Google Cloud || Associate Cloud Engineer || 4 Practice Tests,2020-11-04T18:11:47Z,2,True,19.99,0.0,0,187
309,2735224,/course/transcription-101-google-speech-to-text-api-with-python/,Transcription 101: Google Speech to Text API with Python,2020-01-03T01:42:07Z,105,True,29.99,3.6,25,1
310,3614688,/course/google-cloud-professional-cloud-developer-practice-tests/,Google Cloud Professional Cloud Developer || Practice Tests,2020-11-04T18:13:33Z,16,True,19.99,3.3333333,3,120
311,4376360,/course/google-professional-collaboration-engineer-certification/,Google Professional Collaboration Engineer Certification,2021-11-01T07:43:12Z,1031,True,49.99,4.3,13,75
312,4862084,/course/google-cloud-professional-cloud-architect-exams-2022/,Google Cloud Professional Cloud Architect Exams 2022,2022-09-02T01:04:21Z,107,True,19.99,5.0,1,124
313,5021872,/course/google-professional-cloud-devops-engineer-exam-2022-d/,Google Professional Cloud DevOps Engineer Exam 2023,2022-12-12T19:25:56Z,610,True,19.99,4.785714,21,100
314,4773324,/course/google-professional-cloud-architect-data-engineer/,Google Professional Cloud Architect & Data Engineer Pack,2022-07-09T13:50:14Z,13026,True,19.99,4.6,13,450
315,4956778,/course/gcp-all-in-one-practise-exam-tests/,Google  practise exam tests,2022-11-01T19:26:35Z,0,True,19.99,0.0,0,41
316,2974560,/course/google-cloud/,Google Cloud for Machine Learning 2020 Master Course,2020-04-08T12:19:21Z,287,True,84.99,4.5,34,10.5
317,5009252,/course/google-cloud-professional-cloud-security-engineer-exam-a/,Google Cloud Professional Cloud Security Engineer Exam,2022-12-04T15:06:50Z,610,True,19.99,5.0,15,108
318,1296698,/course/streaming-analytics-on-google-cloud-platform/,Streaming Analytics on Google Cloud Platform,2017-07-18T04:08:30Z,385,True,19.99,3.65,37,1
319,5032960,/course/google-professional-cloud-network-engineer-exam-s/,Google Professional Cloud Network Engineer Exam,2022-12-20T10:41:32Z,1397,True,19.99,4.7777777,18,71
320,4852244,/course/google-cloud-professional-cloud-security-engineer-exam-2022/,Google Cloud Professional Cloud Security Engineer Exam 2022,2022-08-26T16:19:41Z,5069,True,19.99,4.4736843,37,110
321,4483022,/course/looker-complete-guide-to-google-looker-lookml-developer/,Looker - Complete Guide to Google Looker - LookML Developer,2022-01-08T02:26:18Z,756,True,84.99,4.576923,113,7
322,4682754,/course/google-cloud-associate-engineer-a/,Google Cloud Associate Engineer - Practice Tests,2022-05-11T18:27:18Z,207,True,19.99,5.0,1,180
323,4767110,/course/google-professional-cloud-architect-developer/,Google Professional Cloud Architect & Developer Mega Pack,2022-07-05T13:01:56Z,11854,True,19.99,3.75,16,450
324,4968210,/course/google-professional-data-engineer-6-practice-exam-sets-2022/,Google Professional Data Engineer 6 Practice Exam Sets 2023,2022-11-08T18:29:37Z,16,True,19.99,5.0,2,300
325,4987886,/course/google-professional-cloud-developer-exam/,Google Professional Cloud Developer Exam,2022-11-21T10:33:24Z,905,True,19.99,4.8333335,6,130
326,5157114,/course/google-professional-cloud-database-engineer-practice-test/,Google Professional Cloud Database Engineer practice test,2023-02-14T06:15:05Z,4,True,49.99,0.0,0,120
327,4377154,/course/google-professional-machine-learning-engineer-certification-f/,Google Professional Machine Learning Engineer Certification,2021-11-01T15:19:38Z,1057,True,49.99,3.875,8,60
328,4927450,/course/google-certified-cloud-digital-leader-6-practice-exams-2022/,Google Certified Cloud Digital Leader 6 Practice Exams 2023,2022-10-13T19:58:27Z,85,True,19.99,4.1,14,300
329,5061724,/course/google-cloud-professional-cloud-architect-practice-update/,Google Cloud Professional Cloud Architect Practice {Update},2023-01-05T06:24:22Z,1,True,19.99,0.0,0,100
330,2307078,/course/apache-airflow-using-google-cloud-composer-introduction/,Apache Airflow using Google Cloud Composer: Introduction,2019-04-04T15:30:43Z,733,True,44.99,3.95,160,4
331,4986608,/course/google-professional-cloud-network-engineer-exam-m/,Google Professional Cloud Network Engineer Exam,2022-11-20T14:05:48Z,1006,True,19.99,4.6666665,12,121
332,3465020,/course/google-cloud-architect-certification-practice-tests/,Google Cloud Architect Certification Practice Tests,2020-08-31T22:48:46Z,1,True,19.99,0.0,0,80
333,4384380,/course/deploy-machine-learning-models-on-google-cloud-ai-platform/,Deploy machine learning models on Google Cloud AI Platform,2021-11-06T05:48:18Z,20,True,69.99,5.0,3,32
334,1924558,/course/deep-learning-with-tensorflow-and-google-cloud-ai-2-in-1/,Deep Learning with TensorFlow and Google Cloud AI: 2-in-1,2018-09-21T06:32:49Z,124,True,84.99,4.0,9,8
335,3616740,/course/google-bigquery-class/,Google BigQuery guide for beginners 2021,2020-11-05T17:13:22Z,136,True,19.99,3.75,30,3
336,4889714,/course/google-cloud-digital-leader-certification-practice-exam-2022/,Google Cloud Digital Leader Certification Practice Exam 2023,2022-09-19T16:29:41Z,1025,True,19.99,4.25,8,74
337,5159452,/course/google-professional-cloud-architect-practice-exam-simulator/,Google Professional Cloud Architect Practice Exam - Feb 2023,2023-02-15T09:23:22Z,1,True,39.99,0.0,0,150
338,5007060,/course/google-certified-professional-cloud-architect-practice-tests-y/,Google Certified Professional Cloud Architect Practice Tests,2022-12-02T16:58:06Z,1,True,19.99,0.0,0,200
339,4777512,/course/google-professional-data-engineer-cloud-developer/,Google Professional Data Engineer & Cloud Developer Pack,2022-07-12T10:11:27Z,13182,True,19.99,4.4,17,429
340,4985880,/course/google-cloud-professional-data-engineer-exam-z/,Google Cloud Professional Data Engineer Exam,2022-11-19T21:09:05Z,905,True,19.99,4.6666665,3,203
341,5003622,/course/practice-tests-google-associate-cloud-engineer/,Practice Tests | Google Associate Cloud Engineer,2022-11-30T15:30:44Z,1101,True,84.99,4.0,3,160
342,4232686,/course/google-cloud-digital-leader-practice-question-pool-q/,Google Cloud Digital Leader Practice Question Pool,2021-08-09T21:25:39Z,54,True,24.99,3.45,10,120
343,4214164,/course/applied-machine-learning-with-bigquery-on-googles-cloud/,Applied Machine Learning with BigQuery on Google's Cloud,2021-07-31T05:37:44Z,65,True,19.99,4.357143,7,2.5
344,5057562,/course/google-cloud-professional-cloud-architect-test-2023/,Google Cloud Professional Cloud Architect Test 2023,2023-01-03T17:03:18Z,402,True,19.99,0.0,0,260
345,4326926,/course/cloud-computing-for-managers-with-google-cloud/,Cloud Computing For Managers with Google Cloud,2021-09-30T06:41:56Z,1144,True,29.99,4.45,17,5
346,4577642,/course/3x-google-cloud-digital-leader-updated-2022-practice-tests-c/,3x Google Cloud Digital Leader Updated 2022 Practice Tests,2022-03-02T20:29:57Z,39,True,39.99,3.9444444,9,295
347,834182,/course/learn-how-to-deploy-nodejs-app-on-google-compute-engine/,Learn How To Deploy Node.Js App on Google Compute Engine,2016-04-28T05:55:54Z,768,True,19.99,2.75,24,44
348,5083248,/course/google-professional-data-engineer-practice-exam-tests-2023/,Google Professional Data Engineer Practice Exam Tests 2023,2023-01-13T14:23:41Z,40,True,19.99,5.0,2,203
349,3357394,/course/data-engineering-cloud-google-bigquery-data-studio/,Data Engineering with Google BigQuery & Google Cloud,2020-07-23T03:22:03Z,238,True,84.99,4.7,32,6.5
350,5028700,/course/google-cloud-certified-cloud-digital-leader-practice-test/,Google Cloud Certified Cloud Digital Leader Practice test,2022-12-17T06:28:41Z,12,True,49.99,4.7,5,151
351,5023490,/course/google-professional-cloud-architect-exam-2022-t/,Google Professional Cloud Architect Exam 2022,2022-12-13T20:03:58Z,2514,True,19.99,5.0,3,124
352,4880728,/course/google-professional-cloud-architect-practice-tests-2022/,Google  Professional Cloud Architect  | Practice Tests 2022,2022-09-13T17:57:40Z,1003,True,19.99,0.0,0,124
353,4162608,/course/serverless/,Deploy a Serverless Django app on Google App Engine,2021-07-03T19:55:02Z,342,True,29.99,4.55,31,3.5
354,4855678,/course/google-cloud-certified-professional-data-engineer-exam/,Google Cloud Certified Professional Data Engineer 2023,2022-08-29T06:15:34Z,37,True,84.99,4.3333335,6,17.5
355,4377150,/course/google-cloud-digital-leader-certification-exam-2022/,Google Cloud Digital Leader Certification Exam 2022,2021-11-01T15:19:04Z,1013,True,54.99,4.125,4,60
356,4441016,/course/google_bigquery/,The Complete Google BigQuery & Data Analysis Course 2022,2021-12-12T01:26:42Z,1081,True,84.99,4.55,19,4
357,4915332,/course/google-certified-associate-cloud-engineer-practice-exams-m/,Google Certified Associate Cloud Engineer Practice Exams,2022-10-06T06:30:38Z,11,True,19.99,0.0,0,197
358,5072566,/course/google-cloud-associate-cloud-engineer-test-2023/,Google Cloud Associate Cloud Engineer Test 2023,2023-01-09T13:00:30Z,401,True,19.99,0.0,0,196
359,4755418,/course/terraform-on-google-cloud-learn-infrastructure-as-code/,Terraform for Google Cloud: Learn Infrastructure as Code,2022-06-28T00:55:16Z,596,True,84.99,4.2608695,32,9
360,4330064,/course/basics-cloud/,"prerequisites to learn cloud computing (AWS, Azure & Google)",2021-10-02T04:27:59Z,106,True,29.99,3.7,24,8.5
361,3109524,/course/learning-python-on-google-cloud/,Learning Python on Google Cloud,2020-05-10T00:45:20Z,309,True,19.99,4.1,13,3.5
362,3320314,/course/google-cloud-professional-data-engineer-practice-exam-f/,Google Cloud Professional Data Engineer Practice Exam,2020-07-10T21:15:33Z,10,True,19.99,1.0,1,162
363,2898416,/course/practical-google-bigquery-for-those-who-already-know-sql/,Practical Google BigQuery for those who already know SQL,2020-03-22T13:35:28Z,1348,True,24.99,4.4,265,3
364,3598456,/course/introduction-to-cloud-data-analytics-with-google-bigquery/,Introduction to Cloud Data Analytics with Google BigQuery,2020-10-28T03:45:53Z,80,True,19.99,4.2,25,3.5
365,3473914,/course/google-bigquery-and-sql-with-google-analytics-4/,Google BigQuery and SQL with Google Analytics 4,2020-09-04T04:22:49Z,379,True,99.99,4.15,56,1
366,4033132,/course/google-professional-cloud-security-engineer-exam/,Google Professional Cloud Security Engineer Exam,2021-05-07T07:44:46Z,0,True,24.99,0.0,0,52
367,4990226,/course/google-professional-cloud-security-engineer-exam-q/,Google Professional Cloud Security Engineer Exam,2022-11-22T14:46:06Z,805,True,19.99,5.0,4,181
368,2857826,/course/google-bigquery/,Google BigQuery:Hands-On SQL Training for Data Analysis,2020-03-07T20:44:56Z,67,True,84.99,3.75,15,3
369,4767266,/course/google-cloud-professional-data-engineer-exams/,Google Cloud Professional Data Engineer Practice Tests,2022-07-05T14:31:33Z,2,True,19.99,5.0,1,250
370,5055072,/course/google-cloud-professional-cloud-developer-test-2023/,Google Cloud Professional Cloud Developer Test 2023,2023-01-02T18:43:56Z,400,True,19.99,5.0,1,130
371,4652864,/course/api-development-with-apigee-x/,API Development with Apigee (- X)  on Google Cloud,2022-04-21T08:56:39Z,316,True,84.99,4.357143,36,11.5
372,4933424,/course/googleclouddigitalleaderexam/,Google Cloud Digital Leader - ExamPractice Test 2022 +150 QA,2022-10-17T23:17:22Z,19,True,19.99,4.8,5,177
373,5021896,/course/google-professional-cloud-developer-exam-2022-l/,Google Professional Cloud Developer Exam 2022,2022-12-12T19:53:43Z,1251,True,19.99,4.571429,7,100
374,5026970,/course/google-professional-data-engineer-exam-2022/,Google Professional Data Engineer Exam 2022,2022-12-15T23:38:43Z,1337,True,19.99,5.0,2,200
375,4986594,/course/google-professional-collaboration-engineer-exam-f/,Google Professional Collaboration Engineer Exam,2022-11-20T13:48:28Z,903,True,19.99,5.0,6,77
376,5023562,/course/google-professional-machine-learning-engineer-exam-2022/,Google Professional Machine Learning Engineer Exam 2022,2022-12-13T21:15:42Z,1230,True,19.99,5.0,5,55
377,4984002,/course/google-professional-machine-learning-engineer-exam-z/,Google Professional Machine Learning Engineer Exam,2022-11-18T13:34:33Z,905,True,19.99,5.0,4,60
378,3331252,/course/train-and-deploy-deep-learning-models/,Train and Deploy Tensorflow models using Google AI Platform,2020-07-14T14:08:00Z,2468,True,29.99,4.6,66,8.5
379,1282164,/course/serverless-data-analysis-with-big-query-on-googles-cloud/,Serverless Data Analysis with Big Query on Google's Cloud,2017-07-06T15:49:27Z,779,True,49.99,4.3,125,1
380,5041202,/course/google-cloud-professional-data-engineer-test-2023/,Google Cloud Professional Data Engineer Test 2023,2022-12-25T14:48:23Z,501,True,19.99,0.0,0,203
381,5073252,/course/google-cloud-professional-security-enginner-architect-exam/,Google Cloud Professional Security Enginner & Architect Exam,2023-01-09T17:26:11Z,100,True,19.99,0.0,0,234
382,4849232,/course/google-cloud-platform-and-bigquery-sql/,Google Cloud Platform and BigQuery SQL,2022-08-24T21:42:44Z,106,True,84.99,3.0,1,7.5
383,4857144,/course/google-cloud-professional-developer-practice-exams-2022/,Google Cloud Professional Developer Practice Exams 2022,2022-08-30T01:18:37Z,1,True,19.99,0.0,0,100
384,4760632,/course/gcp-beginner-associate-and-architect-level-practice-tests/,Practice Tests: Google Cloud Professional Architect 2022,2022-07-01T00:41:46Z,2,True,19.99,0.0,0,139
385,4898606,/course/2022-google-professional-cloud-architect-exam-questions/,2022 Google Professional Cloud Architect Exam Questions,2022-09-25T09:48:52Z,0,True,49.99,0.0,0,100
386,4950070,/course/ace-the-google-cloud-certified-cloud-digital-leader-exam/,Ace the Google Cloud Certified Cloud Digital Leader Exam,2022-10-28T06:36:45Z,46,True,19.99,4.8333335,3,350
387,2959672,/course/google-bigquery-learn-professional-sql-for-big-data/,Google BigQuery: Learn Professional SQL for Big Data,2020-04-05T03:20:00Z,35,True,29.99,3.6,5,2
388,5140184,/course/google-cloud-security-best-practices/,Google Cloud Security Best Practices Crash Course,2023-02-06T03:02:01Z,73,True,39.99,4.6666665,3,2.5
389,5083608,/course/google-professional-cloud-security-engineer-exam-tests-2023/,Google Professional Cloud Security Engineer Exam Tests 2023,2023-01-13T17:34:31Z,125,True,24.99,4.5,1,110
390,5008864,/course/google-professional-cloud-security-engineer-practice-exams-i/,Google Professional Cloud Security Engineer : Practice Exams,2022-12-04T08:19:48Z,2,True,19.99,4.0,1,200
391,4862954,/course/google-cloud-basics-compute-engine-quiz/,Google Cloud Basics: Compute Engine Quiz,2022-09-02T14:33:23Z,8,True,19.99,5.0,1,50
392,4992526,/course/google-cloud-digital-leader-exam-j/,Google Cloud Digital Leader Exam,2022-11-23T20:04:33Z,902,True,19.99,4.05,10,156
393,5053572,/course/google-cloud-digital-leader-certification-practice-test/,Google Cloud Digital Leader Certification Practice Test 2023,2023-01-02T02:23:45Z,4,True,19.99,0.0,0,264
394,4987840,/course/google-professional-cloud-devops-engineer-exam-x/,Google Professional Cloud DevOps Engineer Exam,2022-11-21T10:20:05Z,902,True,19.99,4.35,10,100
395,5050786,/course/google-professional-cloud-network-engineer-test-2023/,Google Professional Cloud Network Engineer Test 2023,2022-12-30T23:34:31Z,502,True,19.99,0.0,0,120
396,5098708,/course/google-professional-cloud-developer-practice-exam-g/,Google Professional Cloud Developer Practice Exam,2023-01-19T22:29:27Z,1906,True,19.99,4.875,4,100
397,4957564,/course/google-professional-cloud-devops-engineer-oh/,Google Cloud Professional DevOps Engineer Practice Tests,2022-11-02T07:47:32Z,1,True,19.99,0.0,0,100
398,4880638,/course/google-professional-cloud-devops-engineer-practice-tests/,Google Professional Cloud DevOps Engineer | Practice Tests,2022-09-13T17:12:22Z,2005,True,19.99,3.0,2,100
399,4468572,/course/google-bigquery-ml-machine-learning-in-sql-without-python/,Google BigQuery ML Machine Learning in SQL (without Python),2021-12-30T19:04:34Z,135,True,19.99,4.85,12,3.5
400,5033844,/course/new-tests-google-cloud-professional-cloud-security-engineer-o/,New Tests Google Cloud Professional Cloud Security Engineer,2022-12-20T20:53:20Z,1001,True,19.99,4.5,1,110
401,4843488,/course/professional-google-workspace-administrator-practice-test/,Professional Google Workspace Administrator Practice Test,2022-08-21T17:11:04Z,30,True,19.99,3.8,5,162
402,5101718,/course/google-professional-cloud-devops-engineer-practice-exam/,Google Professional Cloud DevOps Engineer Practice Exam,2023-01-21T12:22:53Z,2018,True,19.99,4.9,5,100
403,5124970,/course/google-cloud-digital-leader-and-associate-engineer-tests-together/,Google Cloud Digital Leader and Associate Engineer Tests[HQ],2023-01-30T20:03:52Z,2,True,29.99,5.0,1,200
404,4362208,/course/automlgoogle/,Master AutoML - Google Cloud - Vertex AI,2021-10-22T15:15:31Z,1069,True,69.99,3.15,12,2
405,401854,/course/google-glass-application-development-complete-training/,Google Glass Application Development Complete Training,2015-01-23T04:31:05Z,93,True,19.99,2.9285715,7,3
406,5069902,/course/google-cloud-digital-leader-test-2023/,Google Cloud Digital Leader Test 2023,2023-01-08T10:00:29Z,400,True,19.99,4.8333335,3,156
407,5101728,/course/google-cloud-professional-cloud-security-engineer-exam-p/,Google Cloud Professional Cloud Security Engineer Exam,2023-01-21T12:34:43Z,2686,True,19.99,4.5625,8,110
408,1781832,/course/google-analytics-certificate-gaiq-in-24-hours-english/,Google Analytics Certification - GAIQ in 24 hours (English),2018-07-04T13:42:26Z,1846,True,84.99,3.95,40,1
409,1832446,/course/google-adwords-display-certification/,Google Ads Display Certification - certified within a day,2018-08-01T09:56:54Z,1573,True,69.99,3.45,19,37
410,2269374,/course/google-cloud-firebase-and-firestore-nosql-db-introduction/,Google cloud Firebase and Firestore NoSQL DB : Introduction,2019-03-13T09:04:31Z,69,True,84.99,3.9285715,7,2.5
411,4331554,/course/learning-google-drive-from-scratch/,Learning Google Drive from Scratch,2021-10-03T08:25:26Z,744,True,19.99,5.0,1,1
412,4991856,/course/google-drive-a-to-z-guide-cloud-storage-file-sharing-tool/,Google Drive A to Z Guide: Cloud Storage & File Sharing Tool,2022-11-23T11:56:10Z,7,True,19.99,5.0,2,1
413,4034758,/course/an-introduction-to-googles-looker-a-developer-series/,An Introduction to Google’s Looker – A Developer Series,2021-05-08T00:52:08Z,109,True,49.99,3.45,26,2.5
414,5049050,/course/google-cloud-certified-digital-leader-exam/,Google Cloud Certified Digital Leader Exam 2023,2022-12-29T20:41:16Z,32,True,19.99,0.0,0,256
415,5035478,/course/google-professional-cloud-developer-practice-tests-2022-b/,Google Professional Cloud Developer | Practice Tests 2022,2022-12-21T20:25:50Z,1000,True,19.99,0.0,0,109
416,4704782,/course/lookml-google-looker-for-developers/,LookML A-Z: Google Looker for Developers,2022-05-26T10:30:10Z,10171,True,19.99,4.5,19,4
417,4907532,/course/get-certified-cloud-digital-leader/,Get Certified: Google Cloud Digital Leader Practice Tests,2022-09-30T19:59:45Z,1,True,19.99,0.0,0,100
418,5046850,/course/professional-google-workspace-administrator-test-2023/,Professional Google Workspace Administrator Test 2023,2022-12-28T18:18:54Z,509,True,19.99,4.5,3,77
419,5053000,/course/google-professional-cloud-devops-engineer-test-2023/,Google Professional Cloud DevOps Engineer Test 2023,2023-01-01T17:07:56Z,401,True,19.99,0.0,0,100
420,1480490,/course/google-analytics-course/,Google Analytics Comprehensive course for certification,2017-12-24T07:10:32Z,394,True,84.99,4.3,90,1.5
421,5031924,/course/google-professional-ml-engineer-test-2023/,Google Professional ML Engineer Test 2023,2022-12-19T17:04:03Z,403,True,19.99,5.0,1,60
422,5026980,/course/google-professional-collaboration-engineer-exam-2022/,Google Professional Collaboration Engineer Exam 2022,2022-12-15T23:48:52Z,1282,True,19.99,5.0,3,76
423,5140288,/course/google-professional-cloud-security-engineer-practice-exam-m/,Google Professional Cloud Security Engineer Practice test,2023-02-06T04:48:42Z,2,True,49.99,5.0,2,177
424,2326860,/course/google-digital-sales-certification-exam-practice-test-2019/,Google Digital Sales Certification Exam Practice Test 2021,2019-04-17T16:18:24Z,2481,True,29.99,4.55,20,56
425,5111708,/course/2023-google-professional-cloud-developer-practice-exams-new/,[2023] Google Professional Cloud Developer Practice Exams,2023-01-25T15:50:50Z,1193,True,19.99,0.0,0,300
426,5138798,/course/google-professional-data-engineer-exam-e/,Google Professional Data Engineer Exam,2023-02-05T12:09:07Z,1000,True,19.99,0.0,0,200
427,4737164,/course/google-certified-professional-data-engineer-practice-exam/,Google Certified Professional Data Engineer Practice Exam,2022-06-16T09:33:25Z,0,True,49.99,0.0,0,240
428,5000474,/course/google-adwords-fundamentals-certification-practice-test/,Google AdWords Fundamentals Certification : For Beginner,2022-11-28T23:19:57Z,1,True,19.99,0.0,0,210
429,5097204,/course/google-cloud-digital-leader-certification-practice-exams1/,Google Cloud Digital Leader Certification Practice Test,2023-01-19T10:23:25Z,0,True,19.99,0.0,0,123
430,2329304,/course/advanced-google-analytics-practice-test-2019/,Advanced Google Analytics Practice Test 2019,2019-04-19T09:55:32Z,2980,True,29.99,3.7,11,84
431,3608236,/course/how-to-pass-google-cloud-certification-exams/,How to Pass Google Cloud Certification Exams,2020-11-01T19:55:13Z,10343,False,Free,4.730769,542,1
432,2365036,/course/make-wordpress-hosting-easy-with-plesk-on-google-cloud/,Make WordPress Hosting Easy with Plesk on Google Cloud,2019-05-13T06:15:52Z,9239,False,Free,4.85,152,1
433,3618942,/course/creating-a-cpanel-whm-instance-using-google-cloud/,Creating a cPanel & WHM server using the Google Cloud,2020-11-06T18:25:50Z,4968,False,Free,4.5,53,30
434,5006150,/course/getting-started-with-google-drive-2023/,Getting Started with Google Drive,2022-12-02T04:12:42Z,945,False,Free,3.6,5,34
435,3899824,/course/certificacao-google-cloud-associate/,Certificação Google Cloud Associate Engineer (GCP) 2023,2021-03-08T17:43:30Z,5037,True,84.99,4.7234044,1085,9
436,3582676,/course/professional-google-cloud-architect-aprenda-sobre-google-cloud/,Google Cloud Platform (GCP) do Zero ao Avançado,2020-10-21T01:53:15Z,2946,True,84.99,4.72561,632,13
437,4163958,/course/google-cloud-certified-associate-cloud-engineer-2021-espanol/,Google Cloud Certified Associate Cloud Engineer 2022 Español,2021-07-04T16:15:32Z,3732,True,84.99,4.648148,628,12
438,4279478,/course/destrinchando-o-gcp/,Destrinchando o Google Cloud Platform (GCP),2021-09-03T16:04:47Z,658,True,19.99,4.8863635,74,24.5
439,3076340,/course/google-cloud-platform-jp/,最速で学ぶ - Google Cloud Platform（GCP）入門完全攻略コース,2020-05-01T14:16:02Z,7742,True,84.99,4.2541666,1281,6
440,4591312,/course/google-cloud-i/,Google Cloud（GCP）の基礎 - 図解と実践でインフラの基礎を固める,2022-03-11T09:42:06Z,2484,True,79.99,4.436893,325,19
441,4597390,/course/architecte-google-gcp-edition-2022/,Architecte google GCP  [Edition 2022],2022-03-15T11:00:26Z,150,True,84.99,3.9,20,10
