name,course_name,course_URL,price,enrollment,rating,num_ratings
Google,19.99,"7,390",4.7,75
Google,29.99,341,4.8,31
Google,84.99,"12,066",4.6,"1,034"
Google,64.99,"53,738",4.6,"7,096"
Google,24.99,32,4.8,5
Google,84.99,"1,030",4.6,88
Google,109.99,"20,271",4.6,"5,161"
Google,109.99,"206,885",4.6,"49,971"
Google,84.99,"9,606",4.6,"1,834"
Google,99.99,"6,192",4.5,930
Google,19.99,"2,980",4.6,264
Google,109.99,"32,919",4.5,"3,991"
Google,99.99,"3,319",4.5,355
Google,119.99,"3,948",4.6,704
Google,99.99,"5,137",4.5,"1,165"
Google,34.99,138,4.5,1
Google,19.99,"15,759",4.7,121
Google,29.99,"2,468",4.6,66
Google,19.99,19,4.7,4
Google,84.99,"3,134",4.9,515
Google,99.99,"6,784",4.5,925
Google,84.99,223,4.6,27
